signal_date,execution_date,stage,asset_code,target_weight
20230829,20230830,executed,881129.TI,0.09999999999999999
20230829,20230830,executed,886042.TI,0.09999999999999999
20230829,20230830,executed,886047.TI,0.09999999999999999
20230829,20230830,executed,LOW_RISK,0.7
20230830,20230831,executed,881129.TI,0.10088353487988216
20230830,20230831,executed,886042.TI,0.101445326049012
20230830,20230831,executed,886047.TI,0.10178174394725412
20230830,20230831,executed,LOW_RISK,0.6958893951238517
20230831,20230901,executed,881129.TI,0.10088963814683714
20230831,20230901,executed,886042.TI,0.10269834254629685
20230831,20230901,executed,886047.TI,0.1014491079733968
20230831,20230901,executed,LOW_RISK,0.6949629113334692
20230901,20230904,executed,881129.TI,0.10038301258265382
20230901,20230904,executed,886042.TI,0.10283686955891243
20230901,20230904,executed,886047.TI,0.10096854857050588
20230901,20230904,executed,LOW_RISK,0.6958115692879279
20230904,20230905,executed,881129.TI,0.10071569086553721
20230904,20230905,executed,886042.TI,0.10382592786700089
20230904,20230905,executed,886047.TI,0.10152299744556374
20230904,20230905,executed,LOW_RISK,0.6939353838218982
20230905,20230906,executed,881129.TI,0.10030524866960878
20230905,20230906,executed,886042.TI,0.10440658317181664
20230905,20230906,executed,886047.TI,0.10073857155387321
20230905,20230906,executed,LOW_RISK,0.6945495966047013
20230906,20230907,executed,881129.TI,0.10250672119960963
20230906,20230907,executed,886042.TI,0.10679325276814965
20230906,20230907,executed,886047.TI,0.10005251022209583
20230906,20230907,executed,LOW_RISK,0.6906475158101448
20230907,20230908,executed,881129.TI,0.09999999999999999
20230907,20230908,executed,884082.TI,0.09999999999999999
20230907,20230908,executed,886042.TI,0.09999999999999999
20230907,20230908,executed,LOW_RISK,0.7
20230908,20230911,executed,881129.TI,0.1019917222762981
20230908,20230911,executed,884082.TI,0.10075097607276373
20230908,20230911,executed,886042.TI,0.10028159988484225
20230908,20230911,executed,LOW_RISK,0.6969757017660959
20230911,20230912,executed,884082.TI,0.09999999999999999
20230911,20230912,executed,884219.TI,0.09999999999999999
20230911,20230912,executed,886042.TI,0.09999999999999999
20230911,20230912,executed,LOW_RISK,0.7
20230912,20230913,executed,884082.TI,0.09999999999999999
20230912,20230913,executed,884219.TI,0.09999999999999999
20230912,20230913,executed,885925.TI,0.09999999999999999
20230912,20230913,executed,LOW_RISK,0.7
20230913,20230914,executed,884082.TI,0.09915971016367041
20230913,20230914,executed,884219.TI,0.09885188179766032
20230913,20230914,executed,885925.TI,0.09907082472064742
20230913,20230914,executed,LOW_RISK,0.7029175833180219
20230914,20230915,executed,884082.TI,0.09868861387829829
20230914,20230915,executed,884219.TI,0.09799161235747464
20230914,20230915,executed,885925.TI,0.09832292088633537
20230914,20230915,executed,LOW_RISK,0.7049968528778917
20230915,20230918,executed,884082.TI,0.09795192531385973
20230915,20230918,executed,884219.TI,0.09734742533179477
20230915,20230918,executed,885925.TI,0.09863129502560769
20230915,20230918,executed,LOW_RISK,0.7060693543287377
20230918,20230919,executed,884082.TI,0.09856967025490614
20230918,20230919,executed,884219.TI,0.09839720462616333
20230918,20230919,executed,885925.TI,0.09804369882294431
20230918,20230919,executed,LOW_RISK,0.7049894262959863
20230919,20230920,executed,884082.TI,0.09746370042258168
20230919,20230920,executed,884219.TI,0.09725560466331531
20230919,20230920,executed,885925.TI,0.09731922401675956
20230919,20230920,executed,LOW_RISK,0.7079614708973434
20230920,20230921,executed,884082.TI,0.09654547297191989
20230920,20230921,executed,884219.TI,0.09683951383660093
20230920,20230921,executed,885925.TI,0.09654869006221128
20230920,20230921,executed,LOW_RISK,0.7100663231292679
20230921,20230922,executed,884219.TI,0.09999999999999999
20230921,20230922,executed,885490.TI,0.09999999999999999
20230921,20230922,executed,885925.TI,0.09999999999999999
20230921,20230922,executed,LOW_RISK,0.7
20230922,20230925,executed,884219.TI,0.1034429415575984
20230922,20230925,executed,885490.TI,0.09974088217187152
20230922,20230925,executed,885925.TI,0.1019198939432004
20230922,20230925,executed,LOW_RISK,0.6948962823273297
20230925,20230926,executed,884210.TI,0.09999999999999999
20230925,20230926,executed,885490.TI,0.09999999999999999
20230925,20230926,executed,885925.TI,0.09999999999999999
20230925,20230926,executed,LOW_RISK,0.7
20230926,20230927,executed,884014.TI,0.09999999999999999
20230926,20230927,executed,884210.TI,0.09999999999999999
20230926,20230927,executed,885490.TI,0.09999999999999999
20230926,20230927,executed,LOW_RISK,0.7
20230927,20230928,executed,884014.TI,0.10012645573612979
20230927,20230928,executed,884210.TI,0.10012100698710642
20230927,20230928,executed,885490.TI,0.10155135972242264
20230927,20230928,executed,LOW_RISK,0.6982011775543411
20230928,20231009,executed,884014.TI,0.09952428126613483
20230928,20231009,executed,884210.TI,0.10023517066035355
20230928,20231009,executed,885490.TI,0.10187343145842578
20230928,20231009,executed,LOW_RISK,0.6983671166150859
20231009,20231010,executed,884014.TI,0.10043190262572035
20231009,20231010,executed,884210.TI,0.09934968233960519
20231009,20231010,executed,885490.TI,0.10118210743100925
20231009,20231010,executed,LOW_RISK,0.6990363076036652
20231010,20231011,executed,884014.TI,0.09928742025843945
20231010,20231011,executed,884210.TI,0.09899558559008846
20231010,20231011,executed,885490.TI,0.10045777291019514
20231010,20231011,executed,LOW_RISK,0.7012592212412769
20231011,20231012,executed,884014.TI,0.09792912098310211
20231011,20231012,executed,884210.TI,0.09969812379754811
20231011,20231012,executed,885490.TI,0.10210647154376162
20231011,20231012,executed,LOW_RISK,0.7002662836755882
20231012,20231013,executed,884014.TI,0.09772552339446357
20231012,20231013,executed,884210.TI,0.09934638097987937
20231012,20231013,executed,885490.TI,0.10289677558395707
20231012,20231013,executed,LOW_RISK,0.7000313200417
20231013,20231016,executed,884014.TI,0.09858214478854581
20231013,20231016,executed,884210.TI,0.09903716508432082
20231013,20231016,executed,885490.TI,0.10369279093659656
20231013,20231016,executed,LOW_RISK,0.6986878991905368
20231016,20231017,executed,884014.TI,0.09938646935485207
20231016,20231017,executed,884210.TI,0.09887720390011924
20231016,20231017,executed,885490.TI,0.10281012570785869
20231016,20231017,executed,LOW_RISK,0.69892620103717
20231017,20231018,executed,881178.TI,0.09999999999999999
20231017,20231018,executed,884014.TI,0.09999999999999999
20231017,20231018,executed,885900.TI,0.09999999999999999
20231017,20231018,executed,LOW_RISK,0.7
20231018,20231019,executed,881178.TI,0.09999999999999999
20231018,20231019,executed,884249.TI,0.09999999999999999
20231018,20231019,executed,885900.TI,0.09999999999999999
20231018,20231019,executed,LOW_RISK,0.7
20231019,20231020,executed,881178.TI,0.10015840379434619
20231019,20231020,executed,884249.TI,0.09843274436365221
20231019,20231020,executed,885900.TI,0.09736672870722017
20231019,20231020,executed,LOW_RISK,0.7040421231347814
20231020,20231023,executed,881178.TI,0.09921611683378531
20231020,20231023,executed,884249.TI,0.09795425274464047
20231020,20231023,executed,885900.TI,0.09794613259031111
20231020,20231023,executed,LOW_RISK,0.7048834978312631
20231023,20231024,executed,881178.TI,0.09670570264596773
20231023,20231024,executed,884249.TI,0.09842398098093877
20231023,20231024,executed,885900.TI,0.09634111703444193
20231023,20231024,executed,LOW_RISK,0.7085291993386515
20231024,20231025,executed,881178.TI,0.09926722406560227
20231024,20231025,executed,884249.TI,0.09694387419705572
20231024,20231025,executed,885900.TI,0.09818553800106881
20231024,20231025,executed,LOW_RISK,0.7056033637362732
20231025,20231026,executed,881178.TI,0.10155051877112226
20231025,20231026,executed,884249.TI,0.0957344132965583
20231025,20231026,executed,885900.TI,0.09839097235641896
20231025,20231026,executed,LOW_RISK,0.7043240955759005
20231026,20231027,executed,881178.TI,0.10145550767273295
20231026,20231027,executed,884249.TI,0.09717042285631095
20231026,20231027,executed,885900.TI,0.09817118151173844
20231026,20231027,executed,LOW_RISK,0.7032028879592176
20231027,20231030,executed,881178.TI,0.10057244538202503
20231027,20231030,executed,884249.TI,0.09633152641475452
20231027,20231030,executed,885900.TI,0.10075631913724112
20231027,20231030,executed,LOW_RISK,0.7023397090659793
20231030,20231031,executed,881178.TI,0.10248878974068511
20231030,20231031,executed,884249.TI,0.09380919674369316
20231030,20231031,executed,885900.TI,0.1023716123072885
20231030,20231031,executed,LOW_RISK,0.7013304012083332
20231031,20231101,executed,884249.TI,0.09999999999999999
20231031,20231101,executed,885818.TI,0.09999999999999999
20231031,20231101,executed,885960.TI,0.09999999999999999
20231031,20231101,executed,LOW_RISK,0.7
20231101,20231102,executed,884238.TI,0.09999999999999999
20231101,20231102,executed,885818.TI,0.09999999999999999
20231101,20231102,executed,885960.TI,0.09999999999999999
20231101,20231102,executed,LOW_RISK,0.7
20231102,20231103,executed,884238.TI,0.09984224187113275
20231102,20231103,executed,885818.TI,0.09921092769861838
20231102,20231103,executed,885960.TI,0.09921834555107584
20231102,20231103,executed,LOW_RISK,0.701728484879173
20231103,20231106,executed,884238.TI,0.10057919331039601
20231103,20231106,executed,885818.TI,0.10025973420487824
20231103,20231106,executed,885960.TI,0.10013910762930375
20231103,20231106,executed,LOW_RISK,0.699021964855422
20231106,20231107,executed,884238.TI,0.10038732594755126
20231106,20231107,executed,885818.TI,0.1010140529334836
20231106,20231107,executed,885960.TI,0.10095083006533255
20231106,20231107,executed,LOW_RISK,0.6976477910536325
20231107,20231108,executed,884238.TI,0.1003574671444398
20231107,20231108,executed,885818.TI,0.10134920466862973
20231107,20231108,executed,885960.TI,0.10115879878565627
20231107,20231108,executed,LOW_RISK,0.6971345294012742
20231108,20231109,executed,884238.TI,0.10080146963449477
20231108,20231109,executed,885818.TI,0.1017324442429455
20231108,20231109,executed,885960.TI,0.10065529074644587
20231108,20231109,executed,LOW_RISK,0.6968107953761138
20231109,20231110,executed,884238.TI,0.10024799745167029
20231109,20231110,executed,885818.TI,0.09987704766286228
20231109,20231110,executed,885960.TI,0.10057778813466678
20231109,20231110,executed,LOW_RISK,0.6992971667508007
20231110,20231113,executed,884238.TI,0.10173671746526014
20231110,20231113,executed,885818.TI,0.1008542355365497
20231110,20231113,executed,885960.TI,0.10046551272472243
20231110,20231113,executed,LOW_RISK,0.6969435342734678
20231113,20231114,executed,884238.TI,0.10197282177294989
20231113,20231114,executed,885818.TI,0.10087744656392908
20231113,20231114,executed,885960.TI,0.10135550683473457
20231113,20231114,executed,LOW_RISK,0.6957942248283865
20231114,20231115,executed,884238.TI,0.09999999999999999
20231114,20231115,executed,885642.TI,0.09999999999999999
20231114,20231115,executed,885739.TI,0.09999999999999999
20231114,20231115,executed,LOW_RISK,0.7
20231115,20231116,executed,884099.TI,0.09999999999999999
20231115,20231116,executed,885642.TI,0.09999999999999999
20231115,20231116,executed,885739.TI,0.09999999999999999
20231115,20231116,executed,LOW_RISK,0.7
20231116,20231117,executed,884099.TI,0.09818577795849805
20231116,20231117,executed,885642.TI,0.10020319930418388
20231116,20231117,executed,885739.TI,0.09998355622697785
20231116,20231117,executed,LOW_RISK,0.7016274665103402
20231117,20231120,executed,884099.TI,0.1002115871163292
20231117,20231120,executed,885642.TI,0.10038704654306843
20231117,20231120,executed,885739.TI,0.10064045973389793
20231117,20231120,executed,LOW_RISK,0.6987609066067044
20231120,20231121,executed,884099.TI,0.0993662895125154
20231120,20231121,executed,885642.TI,0.10100789146846462
20231120,20231121,executed,885739.TI,0.10159346775156176
20231120,20231121,executed,LOW_RISK,0.6980323512674582
20231121,20231122,executed,884099.TI,0.09841325666987019
20231121,20231122,executed,885642.TI,0.10124237829038708
20231121,20231122,executed,885739.TI,0.10080986259981584
20231121,20231122,executed,LOW_RISK,0.6995345024399269
20231122,20231123,executed,881179.TI,0.13999999999999999
20231122,20231123,executed,884099.TI,0.13999999999999999
20231122,20231123,executed,884257.TI,0.13999999999999999
20231122,20231123,executed,885642.TI,0.13999999999999999
20231122,20231123,executed,885739.TI,0.13999999999999999
20231122,20231123,executed,LOW_RISK,0.30000000000000004
20231123,20231124,executed,881179.TI,0.1401028109808874
20231123,20231124,executed,884099.TI,0.14150828449162428
20231123,20231124,executed,884257.TI,0.14025292369685374
20231123,20231124,executed,885642.TI,0.13940430678953478
20231123,20231124,executed,885739.TI,0.14041288325400403
20231123,20231124,executed,LOW_RISK,0.2983187907870958
20231124,20231127,executed,881179.TI,0.14000107747451165
20231124,20231127,executed,884099.TI,0.14236462184505652
20231124,20231127,executed,884257.TI,0.1402420706273917
20231124,20231127,executed,885642.TI,0.13840894408389245
20231124,20231127,executed,885739.TI,0.13947990905095844
20231124,20231127,executed,LOW_RISK,0.2995033769181893
20231127,20231128,executed,881179.TI,0.14181499069788894
20231127,20231128,executed,884099.TI,0.14291746086115245
20231127,20231128,executed,884257.TI,0.1425693792173846
20231127,20231128,executed,885642.TI,0.13686416050857828
20231127,20231128,executed,885739.TI,0.1387000938185544
20231127,20231128,executed,LOW_RISK,0.29713391489644136
20231128,20231129,executed,881131.TI,0.13999999999999999
20231128,20231129,executed,881179.TI,0.13999999999999999
20231128,20231129,executed,884099.TI,0.13999999999999999
20231128,20231129,executed,884257.TI,0.13999999999999999
20231128,20231129,executed,885338.TI,0.13999999999999999
20231128,20231129,executed,LOW_RISK,0.30000000000000004
20231129,20231130,executed,881131.TI,0.13999999999999999
20231129,20231130,executed,881179.TI,0.13999999999999999
20231129,20231130,executed,884257.TI,0.13999999999999999
20231129,20231130,executed,885338.TI,0.13999999999999999
20231129,20231130,executed,885965.TI,0.13999999999999999
20231129,20231130,executed,LOW_RISK,0.30000000000000004
20231130,20231201,executed,881131.TI,0.13942663835775543
20231130,20231201,executed,881179.TI,0.13995626075907408
20231130,20231201,executed,884257.TI,0.14001886830646532
20231130,20231201,executed,885338.TI,0.13959341623596475
20231130,20231201,executed,885965.TI,0.1399867159306343
20231130,20231201,executed,LOW_RISK,0.3010181004101061
20231201,20231204,executed,881131.TI,0.13835644867569205
20231201,20231204,executed,881179.TI,0.14082486800051583
20231201,20231204,executed,884257.TI,0.14048225977536757
20231201,20231204,executed,885338.TI,0.13950411936563778
20231201,20231204,executed,885965.TI,0.14054398162593826
20231201,20231204,executed,LOW_RISK,0.30028832255684845
20231204,20231205,executed,881131.TI,0.13682390826166524
20231204,20231205,executed,881179.TI,0.1434635437139052
20231204,20231205,executed,884257.TI,0.14341845189569014
20231204,20231205,executed,885338.TI,0.1380974099494017
20231204,20231205,executed,885965.TI,0.13971703204539293
20231204,20231205,executed,LOW_RISK,0.2984796541339447
